Year,ZipCode,Building_Category,Current_Value,Current_Maintenance,Senior Population
2011,V5R,One Family Dwelling,1922813.477622759,302272.3736328015,173
2011,V5R,One Family Dwelling,2096342.59677912,286206.3324967441,10
2011,V5R,One Family Dwelling,1935007.9920419955,240325.64870386943,104
2011,V5R,One Family Dwelling,2299764.965992998,275412.29018332646,8
2011,V5R,One Family Dwelling,1937797.135732729,266226.3348089566,48
2011,V5R,One Family Dwelling,1795521.0520103858,283052.3703406891,180
2011,V5R,One Family Dwelling,1949899.0467548443,255238.22925683603,0
2011,V5R,Two Family Dwelling,1176713.7612196088,173155.90112681067,36
2011,V5R,Two Family Dwelling,1506182.2736020251,165008.3809134676,105
2011,V5R,Two Family Dwelling,1596248.6728375463,170132.74100724945,119
2011,V5R,Two Family Dwelling,1158468.9532270592,188365.61390050917,105
2011,V5R,Two Family Dwelling,1508877.1956329916,176318.07178953037,40
2011,V5S,Commercial,953561.7366984405,166274.49840568512,15
2011,V5S,Commercial,1375755.9214339252,230779.03125492335,42
2011,V5S,Commercial,1082749.980343058,168152.74299008044,32
2011,V5S,Commercial,1063810.2812717797,214859.6751783391,42
2011,V5S,Commercial,1309940.9897289213,218721.0229015962,33
2011,V5S,Commercial,1274451.9821216878,173427.9500184934,7
2011,V5S,Commercial,1072387.2158487975,225396.89595121995,44
2011,V5S,Commercial,1249258.7067021022,201745.30864446698,41
2011,V5S,Comprehensive Development,1096312.4604147582,349071.99823728093,6
2011,V5S,Comprehensive Development,959001.2809029697,290947.51240448933,44
2011,V5S,Comprehensive Development,1007377.4513769137,303946.9694068226,6
2011,V5S,Comprehensive Development,949063.8587516572,304238.4475820744,37
2011,V5S,Comprehensive Development,1003797.7233427394,328158.9904908209,3
2011,V5S,Comprehensive Development,1036458.7011681428,376015.15285325516,3
2011,V5S,Comprehensive Development,963689.9699153337,258519.97260503416,18
2011,V5S,Comprehensive Development,1122660.814541268,258541.62571642516,12
2011,V5S,Comprehensive Development,814168.6849436117,289867.6536423398,30
2011,V5S,Comprehensive Development,866655.4737233003,308249.7691658951,11
2011,V5S,Comprehensive Development,1105182.8975560018,302191.3864489504,30
2011,V5S,Comprehensive Development,1044585.0553113923,260241.45938192646,45
2011,V5S,Comprehensive Development,954729.9425204281,265041.9516349201,30
2011,V5S,Comprehensive Development,798991.1150971613,348408.5275203924,3
2011,V5S,Comprehensive Development,1073240.3044373924,316547.8461723337,26
2011,V5S,Comprehensive Development,885324.6040978554,264079.05324966274,4
2011,V5S,Comprehensive Development,955918.2000584011,263656.3164749247,4
2011,V5S,Comprehensive Development,763332.1874685226,330474.89523924695,27
2011,V5S,Comprehensive Development,988655.9190064637,266599.65400687116,50
2011,V5S,Historic Area,1450273.627573855,209998.81169990226,97
2011,V5S,Industrial,1936702.9253126998,241769.36169773684,0
2011,V5S,Industrial,1657321.499994711,263560.3711596419,3
2011,V5S,Multiple Family Dwelling,786894.8803352251,276487.9656878523,55
2011,V5S,Multiple Family Dwelling,878156.2200257945,218623.19202141243,94
2011,V5S,Multiple Family Dwelling,701348.417793337,270807.0225324207,95
2011,V5S,Multiple Family Dwelling,932840.194078191,308556.08640422195,17
2011,V5S,One Family Dwelling,2326231.225499977,278542.5393925011,79
2011,V5S,One Family Dwelling,1900582.0194875603,306464.70571715705,171
2011,V5S,One Family Dwelling,1763292.9972319156,281543.5367523773,114
2011,V5S,One Family Dwelling,1742594.6826039848,230448.51672553623,63
2011,V5S,One Family Dwelling,2303310.486169229,310895.6278475142,26
2011,V5S,One Family Dwelling,2320103.125276498,287694.3003404149,10
2011,V5S,One Family Dwelling,1954146.3857804856,253237.5343095347,50
2011,V5S,One Family Dwelling,1969307.6659635997,291668.7678349495,17
2011,V5S,One Family Dwelling,2251120.8630250064,232058.21964304952,66
2011,V5S,One Family Dwelling,2279645.0307560964,242809.95707264973,120
2011,V5S,One Family Dwelling,2162415.5517585375,241485.6187625755,86
2011,V5S,One Family Dwelling,2075882.2269627408,310643.00248486554,98
2011,V5S,One Family Dwelling,1878110.2258670577,275307.8638846862,152
2011,V5S,One Family Dwelling,2181604.167271735,259089.5742948717,141
2011,V5S,Two Family Dwelling,1288633.591451951,195992.56583745993,87
2011,V5S,Two Family Dwelling,1685819.3144200537,151354.2865682105,128
2011,V5S,Two Family Dwelling,1395857.1648581803,188011.17654291732,75
2011,V5S,Two Family Dwelling,1404247.8812664805,154589.7424585124,110
2011,V5S,Two Family Dwelling,1283008.6058128015,198585.83162677963,74
2011,V5S,Two Family Dwelling,1474990.559910626,201765.83169995024,119
2011,V5S,Two Family Dwelling,1160313.8586130533,215677.1977548116,13
2011,V5S,Two Family Dwelling,1144987.823758297,160795.54057496076,50
2011,V5S,Two Family Dwelling,1585363.8575714058,214798.4861334358,71
2011,V5S,Two Family Dwelling,1668658.3260828317,204055.2625621604,60
2011,V5S,Two Family Dwelling,1543196.03550913,170767.78654369316,49
2011,V5S,Two Family Dwelling,1238676.7356131927,217897.3082528897,4
2011,V5S,Two Family Dwelling,1355730.2455438052,169829.66515641598,107
2011,V5S,Two Family Dwelling,1606451.5291822758,204500.13199976878,127
2011,V5S,Two Family Dwelling,1583456.2180042458,179505.0857580667,93
2011,V5T,Commercial,1317786.601525746,209157.20016715312,5
2011,V5T,Commercial,1386891.6669538843,239622.61886501094,15
2011,V5T,Commercial,1069920.270852038,207888.45388192852,12
2011,V5T,Commercial,1030535.61704876,224113.3781739622,18
2011,V5T,Commercial,973368.4214767977,212480.0787897503,10
2011,V5T,Commercial,965148.41318154,231309.58142153476,30
2011,V5T,Commercial,1414654.7901030495,232342.01827559053,41
2011,V5T,Commercial,1407851.8585310015,187517.65642188748,20
2011,V5T,Commercial,1044172.793796279,234292.89588510472,19
2011,V5T,Commercial,1385579.4290256014,207943.4927981577,27
2011,V5T,Commercial,1020275.5449558011,174846.9922297377,19
2011,V5T,Commercial,1148845.6183096622,196963.5459175611,44
2011,V5T,Comprehensive Development,966520.5819469882,276663.51233866916,1
2011,V5T,Comprehensive Development,1103439.283829858,343704.9326501615,19
2011,V5T,Comprehensive Development,1101716.1574293142,336065.3766845218,11
2011,V5T,Comprehensive Development,1073851.8055927956,336453.7471726289,27
2011,V5T,Comprehensive Development,950387.1531111093,318234.7735972601,29
2011,V5T,Comprehensive Development,816608.3278038233,381203.3457944665,35
2011,V5T,Comprehensive Development,1109349.6512625066,379504.43568272976,32
2011,V5T,Comprehensive Development,976985.1845857374,268582.2413414437,29
2011,V5T,Comprehensive Development,908877.6541721001,318340.59935397404,10
2011,V5T,Comprehensive Development,1107393.2332444848,306931.1625851672,10
2011,V5T,Comprehensive Development,835283.7142165307,374163.0525714472,37
2011,V5T,Comprehensive Development,1090757.2564456256,346427.61366371234,38
2011,V5T,Comprehensive Development,1030801.3463434312,267668.4882834136,17
2011,V5T,Comprehensive Development,1060149.5107625965,376202.2775792622,33
2011,V5T,Comprehensive Development,1088469.2055739528,287724.4125726653,38
2011,V5T,Comprehensive Development,782440.2329985553,278597.3536128207,34
2011,V5T,Comprehensive Development,848533.9848145952,299020.9198478604,28
2011,V5T,Comprehensive Development,882764.5797671293,298927.63616853475,25
2011,V5T,Comprehensive Development,1030849.2567790457,290677.4304813872,32
2011,V5T,Comprehensive Development,981834.1421895464,278991.19612318446,22
2011,V5T,Historic Area,1389781.1252718382,189779.91452828585,7
2011,V5T,Industrial,1441148.1550261923,256341.2182821064,9
2011,V5T,Industrial,1438970.9870378738,237783.80434316673,0
2011,V5T,Industrial,1969463.4291027822,263137.435864834,8
2011,V5T,Industrial,1952238.1985798876,202401.93743156473,7
2011,V5T,Industrial,1589330.575519571,281146.1988084035,1
2011,V5T,Industrial,1867975.2731858126,260241.31142038584,7
2011,V5T,Industrial,1536681.3068168922,272275.30762838904,0
2011,V5T,Industrial,1923475.0572669494,264073.4542838035,0
2011,V5T,Industrial,1493709.9219172655,253813.6042696283,9
2011,V5T,Industrial,2023932.4370498287,192751.391991841,5
2011,V5T,Industrial,1875957.0860313182,211774.74937543855,9
2011,V5T,Industrial,1547011.3989368058,242006.72052547953,9
2011,V5T,Industrial,1564570.1468453663,206732.5846447058,0
2011,V5T,Industrial,1548261.6096848198,277378.34707841463,4
2011,V5T,Multiple Family Dwelling,701376.8996035086,304053.98092833185,20
2011,V5T,Multiple Family Dwelling,826803.2438633591,302290.11965241167,51
2011,V5T,Multiple Family Dwelling,871831.159875121,223011.1632932966,1
2011,V5T,Multiple Family Dwelling,928620.6850172619,296698.37144297094,7
2011,V5T,Multiple Family Dwelling,889438.5123183994,284991.53619786265,50
2011,V5T,Multiple Family Dwelling,857884.8698624064,304642.09357006353,76
2011,V5T,Multiple Family Dwelling,951969.5897288825,307066.5455560102,46
2011,V5T,Multiple Family Dwelling,716756.224412504,220011.288405474,40
2011,V5T,Multiple Family Dwelling,763790.465280244,243342.09476705032,0
2011,V5T,Multiple Family Dwelling,718287.6092233177,287963.01512086554,89
2011,V5T,Multiple Family Dwelling,827130.6162135776,296477.4354279443,71
2011,V5T,Multiple Family Dwelling,755567.3914545783,224498.4673021569,19
2011,V5T,Multiple Family Dwelling,740808.4471286264,239891.61980196787,37
2011,V5T,Multiple Family Dwelling,856801.1766942409,226338.85875343086,79
2011,V5T,Multiple Family Dwelling,858581.6470690551,244178.90855303383,95
2011,V5T,Multiple Family Dwelling,976507.1255670143,233931.22500806733,40
2011,V5T,One Family Dwelling,2169584.300702709,225468.5602905412,110
2011,V5T,Two Family Dwelling,1483933.3530080398,198146.90791764733,95
2011,V5T,Two Family Dwelling,1510678.0293424446,154242.91067403,56
2011,V5T,Two Family Dwelling,1299233.4103732212,155382.01652557057,88
2011,V5T,Two Family Dwelling,1319029.6979358972,150142.32522098493,13
2011,V5T,Two Family Dwelling,1327920.3559903458,152285.0808217115,63
2011,V5T,Two Family Dwelling,1379785.5860497982,208479.9669344715,78
2011,V5T,Two Family Dwelling,1295839.2722116108,213350.82916734973,107
2011,V5T,Two Family Dwelling,1188634.2322045704,201188.98274081826,116
2011,V5T,Two Family Dwelling,1225581.517180144,207074.05631540835,89
2011,V5T,Two Family Dwelling,1263155.8928869832,164827.41377537456,126
2011,V5T,Two Family Dwelling,1481892.7556903856,221291.0725861306,122
2011,V5T,Two Family Dwelling,1246643.6707095432,157559.8945426674,17
2011,V5T,Two Family Dwelling,1451891.7685770222,180915.8129351652,36
2011,V5T,Two Family Dwelling,1420575.7613203083,194892.62782004115,20
2011,V5T,Two Family Dwelling,1337450.9544365697,213190.53593682317,10
2011,V5T,Two Family Dwelling,1573544.391929105,182058.248985984,70
2011,V5V,Commercial,1152542.6591588608,179332.95936083392,21
2011,V5V,Commercial,1369012.6157405307,197246.77697803915,46
2011,V5V,Commercial,1254570.7226306652,208864.7269262874,26
2011,V5V,Commercial,992891.0206143297,164715.6851092413,33
2011,V5V,Commercial,1379884.0692502682,223952.9104585208,29
2011,V5V,Commercial,1119165.1983426313,229927.1837147507,17
2011,V5V,Commercial,1269868.898542679,214747.14350189327,18
2011,V5V,Commercial,1321497.235326613,177730.58830373338,10
2011,V5V,Commercial,1117103.8166918394,235016.87999920966,16
2011,V5V,Commercial,1171572.252758391,223386.95394866588,23
2011,V5V,Commercial,989231.7269137077,183342.09481872665,22
2011,V5V,Commercial,1006493.840034426,237857.6190854063,35
2011,V5V,Commercial,1277586.061125156,162528.91982350452,43
2011,V5V,Commercial,1100565.629432075,234534.04481563563,25
2011,V5V,Commercial,1243637.8738577184,208387.9844971098,36
2011,V5V,Commercial,1079748.4625430729,182335.54655584542,14
2011,V5V,Commercial,1082699.2795717344,233182.54290662028,32
2011,V5V,Comprehensive Development,983680.9421839231,308361.49625179166,19
2011,V5V,Comprehensive Development,886954.6691954883,382201.4709731397,10
2011,V5V,Comprehensive Development,957636.0850779237,351203.504026202,12
2011,V5V,Comprehensive Development,944340.7151185606,307017.7473030738,10
2011,V5V,Comprehensive Development,847774.2074136707,377877.8093334971,32
2011,V5V,Comprehensive Development,992238.8165763213,306789.5171032635,27
2011,V5V,Comprehensive Development,1123741.7454898837,286951.671149085,34
2011,V5V,Comprehensive Development,1054895.8048128346,280552.95432207116,3
2011,V5V,Comprehensive Development,835670.5055994286,322942.917504918,24
2011,V5V,Comprehensive Development,871638.13232172,359915.6317638338,15
2011,V5V,Comprehensive Development,1060417.8458199152,324664.426282393,47
2011,V5V,Historic Area,1146907.2171842044,211083.47574926677,68
2011,V5V,Historic Area,1530473.647026223,234687.76616099922,17
2011,V5V,Historic Area,1321169.317258167,179059.60945201802,30
2011,V5V,Historic Area,1223340.2611746846,162890.6970382251,28
2011,V5V,Historic Area,1386095.1960058687,182865.18833875257,42
2011,V5V,Historic Area,1121063.7670624566,165741.9300902309,45
2011,V5V,Historic Area,1244359.4152655106,172139.36980410691,64
2011,V5V,Historic Area,1501328.8723813116,195142.5991812797,74
2011,V5V,Industrial,2008757.5833997075,195273.46306807685,5
2011,V5V,Industrial,2039047.0289225033,214894.81431741058,2
2011,V5V,Industrial,1562097.0948417953,237309.72897687377,10
2011,V5V,Industrial,1405377.8452986693,202555.25940292055,5
2011,V5V,Industrial,1508202.4024573688,276098.1398589838,0
2011,V5V,Industrial,1379236.2602002202,227722.26475054375,8
2011,V5V,Industrial,1618007.9150623053,247763.9749489422,4
2011,V5V,Industrial,1556519.7709870734,244156.46106959583,10
2011,V5V,Industrial,1988637.1443208838,211571.10520448504,0
2011,V5V,Industrial,1563603.2740339655,275186.8112593972,6
2011,V5V,Industrial,1426709.587132645,251498.93354876695,0
2011,V5V,Industrial,1532962.0899723868,246204.91766251886,10
2011,V5V,Industrial,1720827.1931303483,282179.19511230045,8
2011,V5V,Industrial,1611535.4511253166,226251.03442242078,10
2011,V5V,Industrial,1676236.8403719487,248121.552420844,7
2011,V5V,Multiple Family Dwelling,946706.6320277131,271802.9911613533,77
2011,V5V,Multiple Family Dwelling,681945.0852511143,278981.550627125,15
2011,V5V,Multiple Family Dwelling,868823.0132492272,242138.78227522262,30
2011,V5V,Multiple Family Dwelling,923329.93777466,230757.59451936997,72
2011,V5V,Multiple Family Dwelling,748494.5074558455,281612.4456420823,66
2011,V5V,Multiple Family Dwelling,823057.1625654465,302688.1710628858,70
2011,V5V,Multiple Family Dwelling,750562.846818882,288477.86814332684,74
2011,V5V,Multiple Family Dwelling,963900.206660643,213356.69269496016,11
2011,V5V,Multiple Family Dwelling,973616.0474409222,265459.58033376734,66
2011,V5V,One Family Dwelling,2283916.7118643876,330041.22933967126,16
2011,V5V,One Family Dwelling,1782043.436852567,290103.97017022874,3
2011,V5V,One Family Dwelling,1608195.1364743367,249641.62953261074,78
2011,V5V,One Family Dwelling,2275243.947604231,329481.70360984793,63
2011,V5V,One Family Dwelling,1855182.342472722,275093.5168233209,32
2011,V5V,One Family Dwelling,1867952.2573460038,238946.55729878298,113
2011,V5V,One Family Dwelling,2101082.9970939113,244453.16623205968,25
2011,V5V,One Family Dwelling,1756371.6279140024,315243.4095860048,61
2011,V5V,One Family Dwelling,2106181.5525883175,306412.109857291,92
2011,V5V,One Family Dwelling,2022628.3843187152,231696.81524424138,52
2011,V5V,One Family Dwelling,2282198.9565066355,242381.67410295617,88
2011,V5V,One Family Dwelling,2408038.3318968085,257036.08784300025,166
2011,V5V,One Family Dwelling,2367468.6815039143,250651.59987444332,148
2011,V5V,One Family Dwelling,2179371.852918897,234167.4503403132,68
2011,V5V,One Family Dwelling,1914204.1109205286,327622.976201116,51
2011,V5V,One Family Dwelling,2245927.4027088075,226844.983390442,35
2011,V5V,One Family Dwelling,1672875.3415874196,229048.8633596059,143
2011,V5V,One Family Dwelling,2200847.397091173,309437.6671284431,11
2011,V5V,One Family Dwelling,2040182.0924816695,280159.21951678296,90
2011,V5V,Two Family Dwelling,1498710.6487179482,204697.53582875532,26
2011,V5V,Two Family Dwelling,1334285.1479279306,152058.55670162776,127
2011,V5V,Two Family Dwelling,1339473.4765801954,190663.78659852114,77
2011,V5V,Two Family Dwelling,1621519.36220719,218603.18898815353,78
2011,V5V,Two Family Dwelling,1217467.19088511,194300.57483487594,98
2011,V5V,Two Family Dwelling,1260093.0648377682,172662.90025353755,128
2011,V5V,Two Family Dwelling,1633940.4259634735,191003.10242594912,98
2011,V5V,Two Family Dwelling,1300961.2174472143,173139.47872444004,21
2011,V5V,Two Family Dwelling,1548062.9353812728,156102.5436204495,129
2011,V5V,Two Family Dwelling,1149062.6339379097,205862.86972628834,108
2011,V5W,Commercial,1421891.2540068442,234813.42553442737,49
2011,V5W,Commercial,971991.1115474983,189591.87184462097,47
2011,V5W,Commercial,1018322.3924564354,220987.19203440554,14
2011,V5W,Commercial,970062.9911177529,186311.54813555942,12
2011,V5W,Commercial,989667.4462001666,201141.9565577744,31
2011,V5W,Commercial,1201412.5786978153,215077.57021337867,37
2011,V5W,Commercial,1389949.564579441,179607.84612524055,18
2011,V5W,Commercial,1112168.9351020777,225660.61697436465,24
2011,V5W,Commercial,1278720.673392611,189247.14050436014,25
2011,V5W,Commercial,1361986.5006106903,217507.73307604602,40
